-3.999999910593000224e-02,-1.000000014901159945e-01,-1.700000017881390102e-01
-1.999999955296500112e-02,-1.599999964237210082e-01,-1.199999973177909990e-01
-1.599999964237210082e-01,-9.000000357627900571e-02,-5.000000074505799724e-02
-1.400000005960460037e-01,-1.400000005960460037e-01,-9.999999776483000161e-03
-7.000000029802300183e-02,0.000000000000000000e+00,-1.999999955296500112e-02
-5.999999865889599909e-02,-2.999999932944799955e-02,1.999999955296500112e-02
-5.000000074505799724e-02,2.999999932944799955e-02,-1.099999994039539963e-01
-7.999999821186100368e-02,-5.999999865889599909e-02,-3.999999910593000224e-02
-1.999999955296500112e-02,-3.999999910593000224e-02,-1.000000014901159945e-01
-7.999999821186100368e-02,-2.999999932944799955e-02,-1.400000005960460037e-01
-1.199999973177909990e-01,-1.700000017881390102e-01,0.000000000000000000e+00
1.999999955296500112e-02,0.000000000000000000e+00,-1.500000059604640057e-01
7.000000029802300183e-02,-7.000000029802300183e-02,-1.299999952316280016e-01
5.999999865889599909e-02,-9.999999776483000161e-03,-7.999999821186100368e-02
1.999999955296500112e-02,1.999999955296500112e-02,-1.299999952316280016e-01
-1.999999955296500112e-02,-7.000000029802300183e-02,-7.999999821186100368e-02
-5.000000074505799724e-02,-5.999999865889599909e-02,-9.000000357627900571e-02
-1.599999964237210082e-01,0.000000000000000000e+00,-7.000000029802300183e-02
-2.000000029802319890e-01,-5.000000074505799724e-02,-7.999999821186100368e-02
-1.800000071525570122e-01,-5.000000074505799724e-02,-5.000000074505799724e-02
-7.999999821186100368e-02,-2.999999932944799955e-02,-9.999999776483000161e-03
5.999999865889599909e-02,3.999999910593000224e-02,-5.999999865889599909e-02
1.899999976158139869e-01,1.999999955296500112e-02,-1.000000014901159945e-01
1.599999964237210082e-01,9.999999776483000161e-03,-1.099999994039539963e-01
1.199999973177909990e-01,5.000000074505799724e-02,-2.399999946355819980e-01
9.999999776483000161e-03,0.000000000000000000e+00,-1.800000071525570122e-01
9.999999776483000161e-03,-9.000000357627900571e-02,-1.299999952316280016e-01
3.999999910593000224e-02,-1.199999973177909990e-01,-3.999999910593000224e-02
5.000000074505799724e-02,-5.999999865889599909e-02,-7.999999821186100368e-02
1.000000014901159945e-01,-5.000000074505799724e-02,-1.999999955296500112e-02
9.000000357627900571e-02,-9.999999776483000161e-03,9.999999776483000161e-03
-2.999999932944799955e-02,-1.299999952316280016e-01,1.199999973177909990e-01
3.999999910593000224e-02,-2.999999932944799955e-02,7.999999821186100368e-02
1.999999955296500112e-02,9.999999776483000161e-03,-9.999999776483000161e-03
-1.199999973177909990e-01,1.599999964237210082e-01,-1.199999973177909990e-01
-1.299999952316280016e-01,1.099999994039539963e-01,-1.099999994039539963e-01
-5.999999865889599909e-02,9.999999776483000161e-03,-1.199999973177909990e-01
5.999999865889599909e-02,1.299999952316280016e-01,-2.800000011920930065e-01
5.000000074505799724e-02,9.000000357627900571e-02,-1.099999994039539963e-01
1.099999994039539963e-01,-1.999999955296500112e-02,5.000000074505799724e-02
3.999999910593000224e-02,-7.999999821186100368e-02,7.999999821186100368e-02
-5.999999865889599909e-02,-2.300000041723249955e-01,1.800000071525570122e-01
-1.999999955296500112e-02,-3.999999910593000224e-02,1.400000005960460037e-01
-1.199999973177909990e-01,-5.000000074505799724e-02,1.999999955296500112e-02
-2.999999932944799955e-02,0.000000000000000000e+00,1.999999955296500112e-02
-1.199999973177909990e-01,-1.000000014901159945e-01,9.999999776483000161e-03
-1.000000014901159945e-01,-1.400000005960460037e-01,9.999999776483000161e-03
2.999999932944799955e-02,9.999999776483000161e-03,-2.199999988079069935e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.199999988079069935e-01
-2.999999932944799955e-02,-1.199999973177909990e-01,-1.099999994039539963e-01
-1.999999955296500112e-02,5.000000074505799724e-02,-1.899999976158139869e-01
-7.000000029802300183e-02,1.099999994039539963e-01,-2.199999988079069935e-01
-1.099999994039539963e-01,-1.500000059604640057e-01,9.999999776483000161e-03
-1.999999955296500112e-02,5.999999865889599909e-02,-1.700000017881390102e-01
-5.999999865889599909e-02,2.999999932944799955e-02,-1.099999994039539963e-01
-1.999999955296500112e-02,-1.999999955296500112e-02,-5.999999865889599909e-02
3.999999910593000224e-02,1.999999955296500112e-02,-1.199999973177909990e-01
2.999999932944799955e-02,-9.999999776483000161e-03,-1.500000059604640057e-01
5.000000074505799724e-02,0.000000000000000000e+00,-1.400000005960460037e-01
1.999999955296500112e-02,-5.999999865889599909e-02,-1.000000014901159945e-01
1.700000017881390102e-01,-3.999999910593000224e-02,-5.000000074505799724e-02
2.300000041723249955e-01,5.999999865889599909e-02,-1.299999952316280016e-01
7.999999821186100368e-02,-1.999999955296500112e-02,-5.999999865889599909e-02
-9.000000357627900571e-02,-1.099999994039539963e-01,1.999999955296500112e-02
-1.599999964237210082e-01,-1.099999994039539963e-01,5.999999865889599909e-02
-2.000000029802319890e-01,1.099999994039539963e-01,-1.700000017881390102e-01
-1.599999964237210082e-01,2.999999932944799955e-02,-1.500000059604640057e-01
-7.999999821186100368e-02,-5.999999865889599909e-02,-5.000000074505799724e-02
-5.999999865889599909e-02,5.000000074505799724e-02,-1.199999973177909990e-01
-2.999999932944799955e-02,1.000000014901159945e-01,-1.500000059604640057e-01
-2.999999932944799955e-02,-3.999999910593000224e-02,-7.999999821186100368e-02
0.000000000000000000e+00,-5.999999865889599909e-02,1.999999955296500112e-02
-2.999999932944799955e-02,0.000000000000000000e+00,-3.999999910593000224e-02
1.999999955296500112e-02,-7.999999821186100368e-02,-9.000000357627900571e-02
1.099999994039539963e-01,-2.999999932944799955e-02,-3.999999910593000224e-02
1.000000014901159945e-01,7.999999821186100368e-02,-5.000000074505799724e-02
1.000000014901159945e-01,-5.999999865889599909e-02,0.000000000000000000e+00
-9.000000357627900571e-02,-5.999999865889599909e-02,5.999999865889599909e-02
-9.999999776483000161e-03,-9.999999776483000161e-03,-9.999999776483000161e-03
-5.000000074505799724e-02,-1.500000059604640057e-01,2.099999934434889914e-01
-7.000000029802300183e-02,-3.999999910593000224e-02,5.999999865889599909e-02
-3.999999910593000224e-02,7.999999821186100368e-02,-5.000000074505799724e-02
-1.500000059604640057e-01,-9.999999776483000161e-03,1.999999955296500112e-02
-2.399999946355819980e-01,-7.000000029802300183e-02,5.999999865889599909e-02
-1.400000005960460037e-01,-1.599999964237210082e-01,7.999999821186100368e-02
-7.999999821186100368e-02,-7.999999821186100368e-02,2.999999932944799955e-02
-7.999999821186100368e-02,-7.000000029802300183e-02,-9.000000357627900571e-02
-7.999999821186100368e-02,-5.000000074505799724e-02,-1.199999973177909990e-01
-9.000000357627900571e-02,-1.199999973177909990e-01,0.000000000000000000e+00
3.999999910593000224e-02,1.999999955296500112e-02,-7.000000029802300183e-02
2.999999932944799955e-02,2.999999932944799955e-02,-1.299999952316280016e-01
1.000000014901159945e-01,-3.999999910593000224e-02,-9.000000357627900571e-02
1.099999994039539963e-01,-7.999999821186100368e-02,9.999999776483000161e-03
7.999999821186100368e-02,-2.999999932944799955e-02,9.999999776483000161e-03
3.999999910593000224e-02,5.999999865889599909e-02,-1.199999973177909990e-01
3.999999910593000224e-02,1.999999955296500112e-02,-1.000000014901159945e-01
3.999999910593000224e-02,9.999999776483000161e-03,-9.000000357627900571e-02
5.000000074505799724e-02,-9.000000357627900571e-02,-5.000000074505799724e-02
3.999999910593000224e-02,0.000000000000000000e+00,-2.999999932944799955e-02
1.999999955296500112e-02,-5.000000074505799724e-02,-5.000000074505799724e-02
-2.999999932944799955e-02,-1.999999955296500112e-02,-1.400000005960460037e-01
-1.999999955296500112e-02,-5.000000074505799724e-02,-2.999999932944799955e-02
-1.999999955296500112e-02,7.000000029802300183e-02,-1.700000017881390102e-01
-7.000000029802300183e-02,-1.999999955296500112e-02,-7.999999821186100368e-02
-9.999999776483000161e-03,-9.999999776483000161e-03,-5.999999865889599909e-02
1.400000005960460037e-01,9.000000357627900571e-02,-2.700000107288360041e-01
-5.000000074505799724e-02,-1.199999973177909990e-01,1.999999955296500112e-02
-5.999999865889599909e-02,-1.400000005960460037e-01,1.999999955296500112e-02
9.999999776483000161e-03,9.999999776483000161e-03,-1.000000014901159945e-01
0.000000000000000000e+00,-1.899999976158139869e-01,1.999999955296500112e-02
-2.999999932944799955e-02,-1.099999994039539963e-01,3.999999910593000224e-02
0.000000000000000000e+00,-7.000000029802300183e-02,3.999999910593000224e-02
-7.999999821186100368e-02,-5.999999865889599909e-02,0.000000000000000000e+00
-3.999999910593000224e-02,-3.999999910593000224e-02,-3.999999910593000224e-02
1.999999955296500112e-02,9.999999776483000161e-03,-7.000000029802300183e-02
2.999999932944799955e-02,0.000000000000000000e+00,-1.000000014901159945e-01
-1.099999994039539963e-01,-1.000000014901159945e-01,9.999999776483000161e-03
9.999999776483000161e-03,9.999999776483000161e-03,2.999999932944799955e-02
0.000000000000000000e+00,1.999999955296500112e-02,1.999999955296500112e-02
-5.000000074505799724e-02,-5.000000074505799724e-02,5.999999865889599909e-02
-9.999999776483000161e-03,-1.000000014901159945e-01,7.999999821186100368e-02
-3.999999910593000224e-02,-7.000000029802300183e-02,1.700000017881390102e-01
-1.199999973177909990e-01,-1.099999994039539963e-01,0.000000000000000000e+00
-5.999999865889599909e-02,-9.000000357627900571e-02,0.000000000000000000e+00
-3.999999910593000224e-02,-7.000000029802300183e-02,0.000000000000000000e+00
-7.999999821186100368e-02,0.000000000000000000e+00,-1.999999955296500112e-02
-7.999999821186100368e-02,0.000000000000000000e+00,-1.500000059604640057e-01
-5.999999865889599909e-02,1.999999955296500112e-02,-1.899999976158139869e-01
-5.999999865889599909e-02,2.999999932944799955e-02,-7.000000029802300183e-02
-5.999999865889599909e-02,1.999999955296500112e-02,-1.599999964237210082e-01
-3.999999910593000224e-02,-1.199999973177909990e-01,-2.999999932944799955e-02
1.999999955296500112e-02,9.999999776483000161e-03,-7.000000029802300183e-02
2.999999932944799955e-02,3.999999910593000224e-02,-2.999999932944799955e-02
5.999999865889599909e-02,-7.000000029802300183e-02,-7.999999821186100368e-02
3.999999910593000224e-02,-2.000000029802319890e-01,1.500000059604640057e-01
9.000000357627900571e-02,-1.299999952316280016e-01,9.000000357627900571e-02
5.000000074505799724e-02,0.000000000000000000e+00,-7.000000029802300183e-02
-9.999999776483000161e-03,-3.999999910593000224e-02,0.000000000000000000e+00
9.999999776483000161e-03,-1.000000014901159945e-01,1.400000005960460037e-01
0.000000000000000000e+00,1.999999955296500112e-02,-3.999999910593000224e-02
-3.999999910593000224e-02,-2.999999932944799955e-02,-1.999999955296500112e-02
-3.999999910593000224e-02,0.000000000000000000e+00,-3.999999910593000224e-02
-2.999999932944799955e-02,-9.999999776483000161e-03,-7.000000029802300183e-02
-1.000000014901159945e-01,0.000000000000000000e+00,-9.000000357627900571e-02
-2.999999932944799955e-02,-2.999999932944799955e-02,-2.999999932944799955e-02
-2.999999932944799955e-02,2.999999932944799955e-02,-9.000000357627900571e-02
-1.700000017881390102e-01,-3.999999910593000224e-02,-3.999999910593000224e-02
-7.000000029802300183e-02,-9.000000357627900571e-02,9.999999776483000161e-03
-5.999999865889599909e-02,-1.299999952316280016e-01,-3.999999910593000224e-02
-2.999999932944799955e-02,-1.500000059604640057e-01,2.999999932944799955e-02
-2.099999934434889914e-01,-1.000000014901159945e-01,1.599999964237210082e-01
1.299999952316280016e-01,-1.999999955296500112e-02,-2.300000041723249955e-01
0.000000000000000000e+00,-9.999999776483000161e-03,-9.000000357627900571e-02
-1.999999955296500112e-02,2.999999932944799955e-02,-1.000000014901159945e-01
-5.000000074505799724e-02,-1.299999952316280016e-01,7.000000029802300183e-02
0.000000000000000000e+00,-7.999999821186100368e-02,7.000000029802300183e-02
7.000000029802300183e-02,3.999999910593000224e-02,-1.999999955296500112e-02
3.999999910593000224e-02,1.000000014901159945e-01,-9.000000357627900571e-02
2.999999932944799955e-02,7.999999821186100368e-02,-1.599999964237210082e-01
9.999999776483000161e-03,-9.999999776483000161e-03,-1.199999973177909990e-01
0.000000000000000000e+00,-9.999999776483000161e-03,0.000000000000000000e+00
-5.000000074505799724e-02,-9.000000357627900571e-02,1.999999955296500112e-02
-5.000000074505799724e-02,-2.300000041723249955e-01,1.599999964237210082e-01
-9.999999776483000161e-03,1.999999955296500112e-02,-7.000000029802300183e-02
-1.199999973177909990e-01,7.000000029802300183e-02,-1.500000059604640057e-01
-1.999999955296500112e-02,-9.000000357627900571e-02,5.000000074505799724e-02
-5.000000074505799724e-02,-9.000000357627900571e-02,3.999999910593000224e-02
-9.000000357627900571e-02,-9.999999776483000161e-03,-2.999999932944799955e-02
-1.000000014901159945e-01,-7.000000029802300183e-02,-5.000000074505799724e-02
-5.999999865889599909e-02,0.000000000000000000e+00,-1.299999952316280016e-01
-2.999999932944799955e-02,-2.999999932944799955e-02,-5.999999865889599909e-02
-7.999999821186100368e-02,-5.999999865889599909e-02,-5.000000074505799724e-02
-1.000000014901159945e-01,-1.599999964237210082e-01,2.999999932944799955e-02
-7.000000029802300183e-02,-1.999999955296500112e-02,-5.000000074505799724e-02
-1.299999952316280016e-01,0.000000000000000000e+00,-1.000000014901159945e-01
-1.299999952316280016e-01,-1.000000014901159945e-01,2.999999932944799955e-02
-9.000000357627900571e-02,0.000000000000000000e+00,-2.999999932944799955e-02
-1.000000014901159945e-01,-5.000000074505799724e-02,-3.999999910593000224e-02
5.000000074505799724e-02,9.999999776483000161e-03,-2.999999932944799955e-02
9.999999776483000161e-03,-9.000000357627900571e-02,-7.000000029802300183e-02
-1.999999955296500112e-02,-3.999999910593000224e-02,-5.999999865889599909e-02
-9.999999776483000161e-03,-7.999999821186100368e-02,0.000000000000000000e+00
-1.999999955296500112e-02,-7.999999821186100368e-02,0.000000000000000000e+00
9.999999776483000161e-03,-7.000000029802300183e-02,-1.999999955296500112e-02
-9.999999776483000161e-03,0.000000000000000000e+00,-9.999999776483000161e-03
3.999999910593000224e-02,0.000000000000000000e+00,-5.999999865889599909e-02
-1.999999955296500112e-02,2.999999932944799955e-02,0.000000000000000000e+00
-7.000000029802300183e-02,-1.999999955296500112e-02,-3.999999910593000224e-02
7.000000029802300183e-02,3.999999910593000224e-02,-1.299999952316280016e-01
9.999999776483000161e-03,2.999999932944799955e-02,-1.099999994039539963e-01
-3.999999910593000224e-02,-3.999999910593000224e-02,-1.000000014901159945e-01
-9.999999776483000161e-03,-7.000000029802300183e-02,-9.999999776483000161e-03
-9.999999776483000161e-03,-1.999999955296500112e-02,0.000000000000000000e+00
-7.999999821186100368e-02,9.999999776483000161e-03,2.999999932944799955e-02
0.000000000000000000e+00,-1.999999955296500112e-02,1.299999952316280016e-01
-2.999999932944799955e-02,-9.000000357627900571e-02,2.000000029802319890e-01
-3.999999910593000224e-02,-2.999999932944799955e-02,5.000000074505799724e-02
-3.999999910593000224e-02,-1.099999994039539963e-01,5.999999865889599909e-02
-9.999999776483000161e-03,-7.999999821186100368e-02,1.999999955296500112e-02
-5.000000074505799724e-02,0.000000000000000000e+00,-1.299999952316280016e-01
-1.000000014901159945e-01,-2.999999932944799955e-02,-5.999999865889599909e-02
-5.000000074505799724e-02,0.000000000000000000e+00,-5.999999865889599909e-02
-3.999999910593000224e-02,2.999999932944799955e-02,-1.099999994039539963e-01
-5.999999865889599909e-02,0.000000000000000000e+00,-7.999999821186100368e-02
-9.999999776483000161e-03,0.000000000000000000e+00,-7.999999821186100368e-02
2.999999932944799955e-02,0.000000000000000000e+00,9.999999776483000161e-03
-9.999999776483000161e-03,-7.000000029802300183e-02,5.999999865889599909e-02
-5.999999865889599909e-02,-7.999999821186100368e-02,1.999999955296500112e-02
-9.000000357627900571e-02,-1.999999955296500112e-02,-7.000000029802300183e-02
-1.999999955296500112e-02,-1.999999955296500112e-02,-7.999999821186100368e-02
0.000000000000000000e+00,-2.999999932944799955e-02,-7.000000029802300183e-02
2.999999932944799955e-02,-2.999999932944799955e-02,-2.999999932944799955e-02
1.999999955296500112e-02,9.999999776483000161e-03,-7.000000029802300183e-02
-3.999999910593000224e-02,-7.000000029802300183e-02,-5.000000074505799724e-02
-1.999999955296500112e-02,-2.999999932944799955e-02,-5.000000074505799724e-02
-1.999999955296500112e-02,0.000000000000000000e+00,-9.000000357627900571e-02
